Suburb,Name,Latitude,Longitude
Springvale,Regent Reserve,-37.9449479,145.1442986
Springvale,Parsons Avenue Reserve,-37.9452247,145.1508196
Springvale,Multicultural Place,-37.9505209,145.1515957
Springvale,Springvale Reserve,-37.9436586,145.1475858
Springvale,Victoria Avenue Reserve,-37.9480799,145.1474995
Springvale,Erickson Gardens,-37.9553002,145.1505177
Springvale,Erickson Gardens,-37.9551837,145.1501728
Springvale,Glendale Reserve,-37.9388436,145.1467235
St Albans,Arthur Street Reserve,-37.7339244,144.8060201
St Albans,Padley Park,-37.7395481,144.8090261
St Albans,G Scholte Reserve,-37.7302342,144.8027995
St Albans,Scholte Reserve,-37.7302342,144.8027995
St Albans,Huart Reserve,-37.7416847,144.7985056
St Albans,Churchill Reserve,-37.7330456,144.8143512
St Albans,West Esplanade Reserve,-37.7418797,144.7972605
St Albans,Packard Street Reserve,-37.7276292,144.803186
St Albans,Errington Reserve,-37.7456399,144.8033577
St Kilda,St Kilda Botanical Gardens,-37.8707718,144.9841824
St Kilda,Antsales,-37.8671422,144.9870693
St Kilda,Jim Duggan Reserve,-37.8635058,144.9874198
St Kilda,Veg Out Community Gardens St Kilda,-37.8684332,144.9780666
St Kilda,Catani Gardens,-37.8613324,144.9718627
St Kilda,J. Talbot Reserve,-37.866488,144.981028
St Kilda,vintage gardens,-37.8643916,144.98602
St Kilda,O'Donnell Gardens,-37.8675097,144.9777807
St Kilda,Pakington Street Reserve,-37.8663396,144.9884689
St Kilda,Town Hall Reserve,-37.8684073,144.9880736
St Kilda,"Alfred Square, St Kilda",-37.8648771,144.9737984
St Kilda,Peanut Farm Reserve,-37.8699843,144.9785078
St Kilda,Crimea Street Reserve,-37.8591259,144.9878004
St Kilda,Carlo Catani Memorial Clock Tower,-37.8650037,144.973004
St Kilda,Sir G. Turner Reserve,-37.8696809,144.9879714
St Kilda,Cleve Gardens,-37.8616902,144.9730656
St Kilda,T.G Allen Reserve,-37.8695864,144.9882064
St Kilda,St Kilda Park Primary School Kitchen Garden,-37.8574728,144.9772904
St Kilda,Renfrey Gardens,-37.8716857,144.978527
St Kilda,St Kilda Sea Baths Public Roof Top,-37.8655892,144.9718376
Sunbury,Langama Park,-37.586728,144.7092862
Sunbury,Lawson Street Reserve,-37.5821456,144.7142617
Sunbury,Hume Street Reserve,-37.5799842,144.7156343
Sunbury,Fraser Court Reserve,-37.583156,144.7157201
Sunbury,Acheron Court Reserve,-37.5784628,144.7146049
Sunbury,Forrest Street Reserve,-37.5807946,144.7094577
Sunbury,Wentworth Court Reserve,-37.583911,144.7119455
Sunbury,Anderson Road Reserve,-37.5818219,144.7183367
Sunbury,Darwin Street Park,-37.579195,144.7100153
Sunbury,Thornton Avenue Reserve,-37.5765776,144.7148622
Sunbury,Gap-Miller Walkway,-37.5799975,144.7204816
Sunbury,Carlson Street Reserve,-37.5865325,144.7159775
Sunbury,Rubicon Court Walkway,-37.5773097,144.718873
Sunbury,Neill Street Reserve,-37.5822716,144.7214682
Sunbury,Roger Free Park,-37.5822716,144.7214682
Sunbury,Cumberland-Darbyshire Walkway,-37.5790917,144.7208248
Sunbury,Gruner Street Reserve,-37.5745407,144.7108303
Sunbury,Dobell Avenue Reserve,-37.5766539,144.7061122
Sunbury,Gosse-Cowper Reserve,-37.5791512,144.704654
Sunbury,Sunbury Recreation Reserve,-37.5746428,144.7226694
Sunbury,Mudie Avenue Reserve,-37.5731217,144.7098866
Sunbury,Kingsley Drive Reserve,-37.5888213,144.7117739
Sunbury,Evans Street Grassland,-37.5846144,144.7249001
Surrey Hills,Wattle Park,-37.8383693,145.1056319
Surrey Hills,Bluebell Park,-37.8291954,145.106468
Surrey Hills,Windsor Reserve,-37.824002,145.1065014
Surrey Hills,Boisdale Street Reserve,-37.8357355,145.101216
Surrey Hills,Lorne Parade Reserve,-37.8231687,145.1012801
Surrey Hills,Surrey Gardens,-37.8269664,145.096857
Surrey Hills,Russell Street Reserve,-37.8297624,145.1009899
Surrey Hills,Surrey Gardens,-37.8268972,145.095862
Sydenham,Overton Lea Reserve,-37.7019209,144.7637753
Sydenham,Ui Water Gardens PTY Ltd.,-37.69526,144.7709
Sydenham,Calder Park,-37.7024157,144.7558185
Sydenham,Stagecoach Reserve,-37.7024964,144.7676392
Sydenham,Overton Lea Park,-37.7028399,144.7635188
Sydenham,Profita Avenue Reserve,-37.7050996,144.7705579
Sydenham,Orchid Square Reserve,-37.706608,144.7647205
Sydenham,Delbridge Drive Reserve,-37.6987769,144.7606003
Sydenham,Rose Hedge Reserve,-37.7079073,144.7736484
Sydenham,Taylors Creek Reserve,-37.6937125,144.7705579
Sydenham,Hillside Reserve,-37.7031772,144.7559653
Sydenham,Esplanade Reserve,-37.6930631,144.766094
Templestowe,Westerfolds Park,-37.746702,145.1348851
Templestowe,Templestowe Reserve,-37.7539093,145.1368936
Templestowe,Porter Street Reserve,-37.7530848,145.1415382
Templestowe,David Niven Place of Rest,-37.7597323,145.1411993
Templestowe,Westerfolds Car Park 1,-37.744379,145.1342748
Templestowe,Porter Street Reserve,-37.7526998,145.1415497
Templestowe,Verbena Reserve,-37.756888,145.1324964
Templestowe,Fulview Court Reserve,-37.752206,145.1293496
Templestowe,Niland Rise Reserve,-37.754889,145.1405581
Templestowe,Mandella Street Reserve,-37.7563872,145.1412048
Templestowe,Merna Drive Reserve,-37.7564257,145.1437054
Templestowe,June Crescent Reserve,-37.7607291,145.1318498
Thomastown,Bali Inspirations,-37.6869336,145.0136787
Thomastown,Metropolitan Ring Road Path,-37.6857111,145.012822
Thomastown,Epping Railway Line Linear Reserve,-37.6846268,145.0136861
Thomastown,Methodist Cemetery,-37.6811456,145.0116951
Thomastown,Methodist Cemetery,-37.6811619,145.0118781
Thomastown,Edgars Creek Linear Reserve,-37.687968,145.0088648
Thomastown,Main Street Reserve,-37.676588,145.0076595
Thomastown,Symon Park,-37.6855625,145.008133
Thomastown,Main Street Recreation Reserve,-37.6780531,145.0059377
Thomastown,Chantal Park,-37.6853829,145.0053351
Thomastown,Poplar Street Reserve,-37.6785692,145.0249655
Thornbury,Penders Park,-37.7545849,145.0074594
Thornbury,All Nations Park,-37.7681746,145.0039745
Thornbury,Alan Sheppard Reserve,-37.7585224,145.0077026
Thornbury,Clyde Jones Reserve,-37.7605289,145.0122224
Thornbury,Olver Reserve,-37.7571442,145.0030969
Thornbury,Harry Reserve,-37.7585404,145.0019347
Thornbury,Jones Reserve,-37.7577072,145.0022791
Thornbury,Roberts Reserve,-37.7560115,145.0033121
Thornbury,Epping Railway Line Linear Reserve,-37.7601939,144.9975445
Thornbury,Epping Railway Line Linear Reserve,-37.7575634,144.9979749
Thornbury,Croxton Station Reserve,-37.7619035,144.9976306
Thornbury,Thornbury Station Reserve,-37.7549767,144.9983193
Thornbury,Pearl Reserve,-37.760392,144.995866
Thornbury,Gardens,-37.753749,144.9985775
Toorak,The Yarra Link Project,-37.832814,145.021835
Toorak,st peters,-37.841479,145.016326
Toorak,Brookville Gardens,-37.8455032,145.0092976
Toorak,Toorak And Orrong Roads Corner Reserve,-37.8418611,145.0135569
Toorak,W M Dane Park,-37.8350204,145.0225545
Toorak,Capital City Trail Linear Reserve,-37.8310624,145.0274626
Toorak,Fairbairn Reserve,-37.8452111,145.0082622
Toorak,Winifred Crescent Reserve,-37.8335329,145.0108449
Torquay,Torquay Holiday Park,-38.3290981,144.3166268
Torquay,Torquay Foreshore Caravan Park,-38.3379198,144.3196679
Torquay,SeaEarth Adventures Torquay,-38.340898,144.321298
Torquay,Rotary Rotunda and BBQ,-38.3421106,144.3183053
Torquay,Rotary Rotunda and BBQ,-38.3280901,144.3258369
Torquay,Spring Creek Reserve,-38.3365312,144.3159765
Torquay,Danawa At Spring Creek Community Garden,-38.3371977,144.3164026
Torquay,Srping Valley Bike Park,-38.3296845,144.3090644
Torquay,Sarabande Reserve,-38.3318401,144.3155497
Torquay,Taylor Park,-38.328843,144.3245139
Tullamarine,Dalkeith Avenue Reserve,-37.7013955,144.876818
Tullamarine,Leo Dineen Reserve,-37.702666,144.8751848
Tullamarine,Leo Dineen Reserve,-37.7024908,144.8755286
Tullamarine,Tullamarine Linear Reserve,-37.7030227,144.8724773
Tullamarine,Tullamarine Linear Reserve,-37.7045541,144.8747765
Tullamarine,Churchill Avenue Reserve,-37.7001365,144.8709732
Tullamarine,Phelan-Burvale Reserve,-37.6973333,144.8756146
Tullamarine,Camp Hill Park,-37.6997315,144.880944
Tullamarine,Trade Park Reserve,-37.6968792,144.8727781
Tullamarine,Tullamarine Linear Reserve,-37.7066102,144.8743253
Tullamarine,Fisher Grove Reserve,-37.7040521,144.871317
Tullamarine,S F Hedger Reserve,-37.7070511,144.8803423
Tullamarine,Tangemere Avenue Reserve,-37.6987244,144.8846404
Tullamarine,Andlon Reserve,-37.695238,144.8798695
Tullamarine,Tadstan-Freight-Millar Reserve,-37.6932867,144.8781073
Tullamarine,Melrose Drive Reserve,-37.6920872,144.8741534
Vermont,Buckanbe Park,-37.8327602,145.1988074
Vermont,Small Public Park,-37.834545,145.19134
Vermont,Stephens Reserve,-37.8384437,145.1889874
Vermont,Redland Drive Reserve,-37.829726,145.1941923
Vermont,Bellbird Dell Reserve,-37.8462703,145.1931286
Vermont,Adrian Danaher Reserve,-37.83653,145.2021884
Vermont,Vermont Reserve,-37.8376194,145.1917482
Vermont,Buckanbe Park,-37.8328385,145.1988232
Vermont,Park Drive Reserve,-37.8344773,145.1913168
Vermont,Haymes Court Reserve,-37.8440439,145.2023609
Vermont,Andrew Street Reserve,-37.8328933,145.2070206
Vermont,Campbells Croft Reserve,-37.8429015,145.2100409
Wantirna,Tabilk Reserve,-37.8450587,145.2342464
Wantirna,Ringwood Community Gardens,-37.8422705,145.2352923
Wantirna,Mint Street Wetlands,-37.8387395,145.2238411
Wantirna,JW Manson Reserve,-37.8405552,145.2365685
Wantirna,Schultz Reserve,-37.848234,145.237676
Wantirna,Yarrabing Wetlands Reserve,-37.8385044,145.2200934
Wantirna,Reserve,-37.8418357,145.2281648
Wantirna,Cb230 Parents Ctre,-37.841269,145.2266975
Wantirna,Gardens,-37.8428722,145.2347249
Wantirna,Reserve,-37.8496828,145.2299775
Wantirna,Chichester Square Reserve,-37.8506601,145.2309269
Wantirna,Schultz Reserve,-37.8488607,145.2373146
Wantirna,Clarke Drive Reserve,-37.8360588,145.2285964
Wantirna,Harmsworth Avenue Reserve,-37.8528152,145.2284238
Wantirna,Harmsworth Avenue Reserve,-37.8524467,145.2281433
Wantirna,Boronia Road Linear Reserve,-37.8505964,145.2360629
Wantirna,Courtney Square Reserve,-37.8529532,145.2318764
Warragul,Civic Park,-38.1577014,145.9341179
Warragul,Brooker Park,-38.149756,145.9322548
Warragul,Mattz Mowing & Garden Services: Warragul,-38.1536367,145.9228944
Warragul,Davey Reserve,-38.1602527,145.9222858
Warragul,Warragul War Memorial,-38.1626664,145.9310173
Warragul,Scenic Reserve,-38.1548293,145.9271577
Warragul,Western Park Reserve,-38.1542984,145.9201979
Warragul,Rotary Park,-38.1592216,145.9231558
Wendouree,Cooinda Centre,-37.5363177,143.8206452
Wendouree,Weeramar Park,-37.5316004,143.8228902
Wendouree,Wendouree West Reserve,-37.5251385,143.8189878
Wendouree,Stamford Street Reserve,-37.5289664,143.8304409
Wendouree,Ring Road Reserve,-37.5223352,143.8176306
Wendouree,Yuille Primary School,-37.5216528,143.8189878
Werribee,Kelly Park,-37.9004798,144.6652597
Werribee,Werribee River Trail,-37.901067,144.6594722
Werribee,Soldiers Reserve,-37.9051528,144.6667488
Werribee,Wyndham Park,-37.9012265,144.6566227
Werribee,Conquest Drive Park,-37.8929324,144.6687882
Werribee,Troup Park,-37.8997715,144.6635765
Werribee,Werribee River Linear Reserve,-37.8925128,144.6502886
Werribee,Wyndham Park,-37.9021121,144.6566323
Werribee,Civic Centre Reserve,-37.8967616,144.6706929
Werribee,Civic Centre Reserve,-37.896675,144.6708644
Werribee,Slattery Street Reserve,-37.9011728,144.6714646
Werribee,Wyndham Street Piazza,-37.9030908,144.6575753
Werribee,Kirrip Wurrung Biik Park,-37.9043074,144.6580468
Werribee,Conquest Park,-37.8928539,144.6686351
Werribee,Werribee Public Garden Reserve,-37.9013989,144.6548749
Werribee,Goegan Street Reserve,-37.9031697,144.6724077
Werribee,Chirnside Park,-37.9048565,144.652346
Werribee,Wattle Avenue Reserve,-37.9025242,144.6745514
Werribee,Retreat Place Reserve,-37.8967818,144.6535033
West Melbourne,JJ Holland Park,-37.7991915,144.9258092
West Melbourne,Railway Canal Reserve,-37.8111357,144.9352027
West Melbourne,J J Holland Park,-37.7983136,144.9236773
Whittlesea,Whittlesea H Hardware Timber & Building Supplies,-37.5161606,145.1148811
Whittlesea,Fir Street Park,-37.5095834,145.1150877
Whittlesea,Whittlesea Dog Park,-37.5144052,145.1242452
Whittlesea,Eagles Nest Park,-37.5149571,145.1125409
Whittlesea,Whittlesea Off Leash Dog Park,-37.5144589,145.1242839
Whittlesea,Eagles Nest Park,-37.5149509,145.1125826
Whittlesea,Crystal Views Wetland,-37.5171045,145.1135308
Whittlesea,Church Street Park,-37.5126324,145.1175175
Whittlesea,Crystal Views Walkway,-37.5187043,145.1114189
Whittlesea,A F Walker Recreation Reserve,-37.5144141,145.1227544
Whittlesea,Community Use Area,-37.5129399,145.1244786
Whittlesea,Willow Park,-37.5070749,145.1153409
Whittlesea,Lions Club Park,-37.5112623,145.1237458
Whittlesea,Black Flat Reserve,-37.5038603,145.1193062
Whittlesea,Bruces Creek Linier Park,-37.5035564,145.1181856
Williamstown,Ralph Willis Park,-37.8596945,144.8814501
Williamstown,Crofton Drive Reserve,-37.8631665,144.8789085
Williamstown,Bayview Reserve,-37.8664071,144.8854351
Williamstown,Foot access pathway,-37.8668579,144.8788824
Williamstown,P G Sadler Reserve,-37.8668803,144.8928647
Williamstown,Williamstown Linear Reserve,-37.8620719,144.880858
Williamstown,Bayside Secondary College,-37.8574725,144.8834584
Williamstown,Gray Reserve,-37.8593368,144.8894115
Williamstown,Jawbone Conservation Reserve,-37.8602841,144.8751848
Williamstown,Jawbone Coastal Reserve,-37.8602841,144.8751848
Williamstown,Williamstown Railway Line Linear Reserve,-37.8639446,144.8946988
Williamstown,North Williamstown Station Reserve,-37.8570681,144.8884229
Williamstown,Jawbone Nature Conservation Reserve,-37.8658866,144.8779354
Williamstown,Jawbone Marine Sanctuary,-37.866102,144.8803852
Williamstown,Jawbone Marine Sanctuary,-37.8660381,144.8836733
Williamstown,Jawbone Marine Sanctuary,-37.8660244,144.8819755
Williamstown,Jawbone Marine Sanctuary,-37.8661386,144.8838345
Williamstown,Jawbone Marine Sanctuary,-37.8644802,144.8738096
Williamstown,Jawbone Marine Sanctuary,-37.8666798,144.8838452
Williamstown,Jawbone Marine Sanctuary,-37.8663057,144.8801274
Windsor,Grattan Gardens,-37.8481569,144.9915622
Windsor,GardenShed.com,-37.8517394,144.9803518
Windsor,Gladstone Gardens,-37.8534207,144.9871308
Windsor,James Street Reserve,-37.8547598,144.9939435
Windsor,Crimea Street Reserve,-37.8591259,144.9878004
Windsor,Harry Gregory Reserve,-37.853656,144.996518
Windsor,Princes Gardens,-37.8482934,144.9958741
Windsor,Alma Park Playground,-37.860107,144.9955185
Windsor,Alma Park West,-37.8610087,144.994179
Windsor,Gladstone Gardens,-37.853307,144.9871725
Windsor,Windsor Siding,-37.8548255,144.9899268
Windsor,Connell Reserve,-37.8486805,144.9853651
Windsor,Alma Park West,-37.8601092,144.9938862
Windsor,Chris Gahan Reserve,-37.85617,144.9964685
Windsor,Dalgety Street Reserve,-37.8599797,144.9800721
Yarraville,Yarraville Gardens,-37.8138205,144.8989117
Yarraville,Caroline Hyett Gardens & Design,-37.808546,144.889287
Yarraville,Fels Park,-37.8174872,144.891731
Yarraville,Sandford Park,-37.8177531,144.8953762
Yarraville,Anderson Reserve,-37.8218702,144.8865336
Yarraville,M Zacour Park,-37.8160154,144.8817523
Yarraville,Port Phillip Home & Garden,-37.816674,144.8807882
Yarraville,"car park near Stony Creek Reserve, Hyde Street, Yarraville, Victoria",-37.8247014,144.8951796
Yarraville,Beaton Reserve,-37.8175408,144.8858439
Yarraville,Sandford Grove Reserve,-37.8177998,144.8953866
Yarraville,Stony Creek Reserve - Hyde Street,-37.8249005,144.8920336
Yarraville,Frederick Street Reserve,-37.8194734,144.8982668
Yarraville,Hanmer Reserve,-37.8123038,144.8995995
Yarraville,Cuming Reserve,-37.8112588,144.8979229
Yarraville,Stony Creek Park,-37.8267463,144.8987397
Yarraville,Barbara Beyer Reserve,-37.8129171,144.9001154
